,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,points,positions,slug,steals,team,total_rebounds,turnovers,year
7364,24.0,30.0,59.0,15.0,6.0,2.0,19.0,10.0,0.0,28.0,10.0,0.0,235.0,Boris Diaw,13.0,18.0,66.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],diawbo01,7.0,Team.PHOENIX_SUNS,32.0,17.0,2007.0
7365,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Yakhouba Diawara,0.0,0.0,0.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],diawaya01,0.0,Team.DENVER_NUGGETS,0.0,0.0,2007.0
7366,25.0,2.0,15.0,7.0,0.0,10.0,25.0,6.0,3.0,9.0,3.0,0.0,140.0,DeSagana Diop,16.0,21.0,21.0,[<Position.CENTER: 'CENTER'>],diopde01,3.0,Team.DALLAS_MAVERICKS,41.0,4.0,2007.0
7367,28.0,3.0,21.0,0.0,8.0,0.0,4.0,6.0,0.0,8.0,0.0,2.0,63.0,Juan Dixon,0.0,6.0,18.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],dixonju01,7.0,Team.TORONTO_RAPTORS,4.0,10.0,2007.0
7368,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Michael Doleac,0.0,0.0,0.0,[<Position.CENTER: 'CENTER'>],doleami01,0.0,Team.MIAMI_HEAT,0.0,0.0,2007.0
7369,26.0,5.0,25.0,6.0,3.0,1.0,6.0,4.0,0.0,12.0,4.0,1.0,65.0,Keyon Dooling,1.0,7.0,29.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],doolike01,2.0,Team.ORLANDO_MAGIC,7.0,2.0,2007.0
7370,24.0,21.0,31.0,10.0,19.0,1.0,13.0,9.0,0.0,9.0,8.0,6.0,172.0,Chris Duhon,3.0,12.0,32.0,[<Position.POINT_GUARD: 'POINT GUARD'>],duhonch01,3.0,Team.CHICAGO_BULLS,16.0,7.0,2007.0
7371,30.0,65.0,334.0,149.0,0.0,62.0,156.0,20.0,20.0,174.0,96.0,0.0,736.0,Tim Duncan,73.0,59.0,444.0,[<Position.CENTER: 'CENTER'>],duncati01,13.0,Team.SAN_ANTONIO_SPURS,229.0,59.0,2007.0
7372,21.0,10.0,82.0,28.0,9.0,2.0,17.0,11.0,6.0,32.0,23.0,1.0,238.0,Monta Ellis,8.0,23.0,88.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],ellismo01,10.0,Team.GOLDEN_STATE_WARRIORS,25.0,20.0,2007.0
7373,30.0,2.0,44.0,20.0,1.0,6.0,40.0,20.0,8.0,26.0,14.0,0.0,230.0,Francisco Elson,22.0,41.0,66.0,[<Position.CENTER: 'CENTER'>],elsonfr01,8.0,Team.SAN_ANTONIO_SPURS,62.0,19.0,2007.0
7374,28.0,3.0,26.0,0.0,13.0,0.0,5.0,5.0,0.0,10.0,0.0,5.0,82.0,Maurice Evans,3.0,4.0,25.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],evansma01,2.0,Team.LOS_ANGELES_LAKERS,8.0,0.0,2007.0
7375,20.0,8.0,28.0,7.0,10.0,1.0,13.0,5.0,5.0,12.0,6.0,2.0,114.0,Jordan Farmar,1.0,9.0,32.0,[<Position.POINT_GUARD: 'POINT GUARD'>],farmajo01,6.0,Team.LOS_ANGELES_LAKERS,14.0,5.0,2007.0
7376,33.0,22.0,178.0,39.0,105.0,4.0,50.0,20.0,20.0,73.0,35.0,44.0,538.0,Michael Finley,8.0,28.0,225.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],finlemi01,11.0,Team.SAN_ANTONIO_SPURS,58.0,13.0,2007.0
7377,32.0,42.0,121.0,45.0,32.0,2.0,21.0,16.0,14.0,49.0,42.0,12.0,445.0,Derek Fisher,4.0,51.0,152.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],fishede01,16.0,Team.UTAH_JAZZ,25.0,19.0,2007.0
7378,23.0,24.0,76.0,21.0,10.0,2.0,5.0,6.0,5.0,37.0,17.0,5.0,136.0,T.J. Ford,5.0,7.0,96.0,[<Position.POINT_GUARD: 'POINT GUARD'>],fordtj01,7.0,Team.TORONTO_RAPTORS,10.0,14.0,2007.0
7379,31.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,Adonal Foyle,0.0,0.0,2.0,[<Position.CENTER: 'CENTER'>],foylead01,0.0,Team.GOLDEN_STATE_WARRIORS,2.0,0.0,2007.0
7380,29.0,4.0,25.0,10.0,12.0,2.0,14.0,6.0,1.0,5.0,8.0,3.0,109.0,Devean George,4.0,12.0,21.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],georgde01,6.0,Team.DALLAS_MAVERICKS,18.0,7.0,2007.0
7381,20.0,21.0,116.0,43.0,66.0,4.0,23.0,20.0,2.0,50.0,38.0,27.0,402.0,Daniel Gibson,9.0,34.0,165.0,[<Position.POINT_GUARD: 'POINT GUARD'>],gibsoda01,12.0,Team.CLEVELAND_CAVALIERS,32.0,9.0,2007.0
7382,29.0,74.0,247.0,116.0,99.0,4.0,93.0,20.0,0.0,99.0,97.0,38.0,602.0,Manu Ginóbili,16.0,61.0,333.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],ginobma01,33.0,Team.SAN_ANTONIO_SPURS,109.0,42.0,2007.0
7383,29.0,17.0,91.0,16.0,26.0,2.0,24.0,17.0,3.0,38.0,14.0,14.0,307.0,Gordan Giriček,4.0,37.0,104.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],giricgo01,3.0,Team.UTAH_JAZZ,28.0,22.0,2007.0
7384,25.0,20.0,201.0,39.0,2.0,9.0,111.0,20.0,20.0,99.0,30.0,0.0,605.0,Drew Gooden,49.0,62.0,228.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],goodedr01,10.0,Team.CLEVELAND_CAVALIERS,160.0,27.0,2007.0
7385,23.0,38.0,147.0,63.0,55.0,1.0,29.0,10.0,10.0,61.0,58.0,24.0,395.0,Ben Gordon,9.0,34.0,204.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],gordobe01,9.0,Team.CHICAGO_BULLS,38.0,34.0,2007.0
7386,24.0,2.0,21.0,5.0,1.0,0.0,19.0,6.0,3.0,6.0,4.0,0.0,109.0,Joey Graham,1.0,12.0,16.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],grahajo01,4.0,Team.TORONTO_RAPTORS,20.0,6.0,2007.0
7387,32.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,Adrian Griffin,1.0,1.0,0.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],griffad01,1.0,Team.CHICAGO_BULLS,1.0,0.0,2007.0
7388,28.0,60.0,252.0,89.0,20.0,2.0,37.0,16.0,16.0,108.0,77.0,8.0,638.0,Richard Hamilton,32.0,60.0,301.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],hamilri01,14.0,Team.DETROIT_PISTONS,69.0,31.0,2007.0
7389,30.0,23.0,136.0,47.0,4.0,3.0,49.0,17.0,0.0,62.0,34.0,0.0,433.0,Matt Harpring,33.0,41.0,158.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],harprma01,7.0,Team.UTAH_JAZZ,82.0,22.0,2007.0
7390,26.0,6.0,98.0,30.0,38.0,7.0,34.0,11.0,5.0,39.0,19.0,15.0,262.0,Al Harrington,17.0,40.0,112.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],harrial01,5.0,Team.GOLDEN_STATE_WARRIORS,51.0,10.0,2007.0
7391,23.0,30.0,63.0,19.0,10.0,1.0,11.0,6.0,6.0,31.0,14.0,3.0,163.0,Devin Harris,1.0,23.0,79.0,[<Position.POINT_GUARD: 'POINT GUARD'>],harride01,6.0,Team.DALLAS_MAVERICKS,12.0,9.0,2007.0
7392,26.0,4.0,25.0,8.0,0.0,2.0,17.0,4.0,4.0,12.0,6.0,0.0,103.0,Udonis Haslem,4.0,14.0,30.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],hasleud01,1.0,Team.MIAMI_HEAT,21.0,2.0,2007.0
7393,23.0,3.0,17.0,5.0,1.0,3.0,31.0,7.0,7.0,12.0,2.0,0.0,197.0,Chuck Hayes,14.0,22.0,26.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],hayesch01,9.0,Team.HOUSTON_ROCKETS,45.0,7.0,2007.0
7394,25.0,4.0,46.0,7.0,19.0,1.0,10.0,4.0,4.0,15.0,6.0,7.0,139.0,Jarvis Hayes,4.0,12.0,43.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],hayesja01,2.0,Team.WASHINGTON_WIZARDS,14.0,0.0,2007.0
7395,27.0,1.0,7.0,4.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,0.0,34.0,Brendan Haywood,3.0,7.0,13.0,[<Position.CENTER: 'CENTER'>],haywobr01,1.0,Team.WASHINGTON_WIZARDS,5.0,1.0,2007.0
7396,24.0,8.0,36.0,8.0,23.0,2.0,17.0,7.0,0.0,11.0,4.0,6.0,141.0,Luther Head,2.0,16.0,32.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],headlu01,3.0,Team.HOUSTON_ROCKETS,19.0,7.0,2007.0
7397,24.0,12.0,53.0,18.0,0.0,3.0,17.0,5.0,5.0,31.0,14.0,0.0,179.0,Nenê Hilário,22.0,21.0,76.0,[<Position.CENTER: 'CENTER'>],hilarne01,3.0,Team.DENVER_NUGGETS,39.0,13.0,2007.0
7398,34.0,15.0,38.0,33.0,0.0,1.0,20.0,4.0,4.0,19.0,22.0,0.0,143.0,Grant Hill*,2.0,8.0,60.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],hillgr01,2.0,Team.ORLANDO_MAGIC,22.0,10.0,2007.0
7399,26.0,75.0,117.0,26.0,43.0,3.0,38.0,10.0,10.0,44.0,20.0,13.0,362.0,Kirk Hinrich,4.0,37.0,121.0,[<Position.POINT_GUARD: 'POINT GUARD'>],hinriki01,9.0,Team.CHICAGO_BULLS,42.0,23.0,2007.0
7400,36.0,29.0,60.0,17.0,37.0,24.0,54.0,18.0,0.0,25.0,14.0,13.0,361.0,Robert Horry,16.0,30.0,77.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],horryro01,11.0,Team.SAN_ANTONIO_SPURS,70.0,14.0,2007.0
7401,28.0,1.0,8.0,0.0,6.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,18.0,Eddie House,0.0,2.0,5.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],houseed01,1.0,Team.NEW_JERSEY_NETS,2.0,2.0,2007.0
7402,21.0,7.0,42.0,33.0,0.0,4.0,43.0,4.0,4.0,23.0,15.0,0.0,167.0,Dwight Howard,16.0,13.0,61.0,[<Position.CENTER: 'CENTER'>],howardw01,2.0,Team.ORLANDO_MAGIC,59.0,17.0,2007.0
7403,26.0,17.0,99.0,27.0,18.0,5.0,44.0,6.0,6.0,51.0,19.0,7.0,248.0,Josh Howard,15.0,22.0,128.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],howarjo01,13.0,Team.DALLAS_MAVERICKS,59.0,12.0,2007.0
7404,33.0,7.0,35.0,11.0,0.0,0.0,21.0,7.0,0.0,14.0,7.0,0.0,157.0,Juwan Howard,10.0,10.0,35.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],howarju01,5.0,Team.HOUSTON_ROCKETS,31.0,4.0,2007.0
7405,28.0,44.0,199.0,63.0,54.0,8.0,62.0,18.0,18.0,69.0,47.0,19.0,639.0,Larry Hughes,9.0,35.0,204.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],hughela01,25.0,Team.CLEVELAND_CAVALIERS,71.0,42.0,2007.0
7406,21.0,1.0,9.0,8.0,0.0,2.0,10.0,6.0,0.0,3.0,3.0,0.0,69.0,Kris Humphries,7.0,11.0,9.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],humphkr01,1.0,Team.TORONTO_RAPTORS,17.0,3.0,2007.0
7407,36.0,16.0,31.0,5.0,18.0,1.0,8.0,13.0,0.0,7.0,5.0,4.0,133.0,Lindsey Hunter,2.0,22.0,23.0,[<Position.POINT_GUARD: 'POINT GUARD'>],hunteli01,6.0,Team.DETROIT_PISTONS,10.0,10.0,2007.0
7408,31.0,17.0,197.0,68.0,0.0,16.0,127.0,20.0,20.0,97.0,57.0,0.0,649.0,Zydrunas Ilgauskas,66.0,60.0,251.0,[<Position.CENTER: 'CENTER'>],ilgauzy01,9.0,Team.CLEVELAND_CAVALIERS,193.0,32.0,2007.0
7409,31.0,29.0,114.0,31.0,17.0,0.0,3.0,5.0,5.0,42.0,25.0,5.0,223.0,Allen Iverson*,0.0,11.0,114.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],iversal01,7.0,Team.DENVER_NUGGETS,3.0,15.0,2007.0
7410,25.0,1.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0,0.0,11.0,Luke Jackson,1.0,3.0,6.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],jackslu02,1.0,Team.TORONTO_RAPTORS,5.0,1.0,2007.0
7411,28.0,40.0,161.0,87.0,72.0,8.0,34.0,11.0,11.0,61.0,71.0,26.0,454.0,Stephen Jackson,6.0,39.0,219.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],jacksst02,22.0,Team.GOLDEN_STATE_WARRIORS,40.0,41.0,2007.0
7412,22.0,159.0,399.0,196.0,75.0,10.0,135.0,20.0,20.0,166.0,148.0,21.0,893.0,LeBron James,26.0,40.0,501.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],jamesle01,34.0,Team.CLEVELAND_CAVALIERS,161.0,66.0,2007.0
7413,30.0,5.0,103.0,28.0,26.0,4.0,26.0,4.0,4.0,49.0,21.0,9.0,173.0,Antawn Jamison,13.0,13.0,128.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],jamisan01,2.0,Team.WASHINGTON_WIZARDS,39.0,7.0,2007.0
7414,30.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,Šarūnas Jasikevičius,0.0,1.0,1.0,[<Position.POINT_GUARD: 'POINT GUARD'>],jasiksa01,0.0,Team.GOLDEN_STATE_WARRIORS,0.0,0.0,2007.0
7415,26.0,27.0,168.0,66.0,40.0,5.0,63.0,12.0,12.0,81.0,61.0,13.0,489.0,Richard Jefferson,4.0,24.0,236.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],jefferi01,9.0,Team.NEW_JERSEY_NETS,67.0,27.0,2007.0
7416,30.0,11.0,26.0,3.0,22.0,0.0,8.0,11.0,0.0,8.0,3.0,7.0,139.0,Damon Jones,1.0,10.0,26.0,[<Position.POINT_GUARD: 'POINT GUARD'>],jonesda01,0.0,Team.CLEVELAND_CAVALIERS,9.0,0.0,2007.0
7417,35.0,5.0,9.0,6.0,6.0,1.0,5.0,3.0,2.0,2.0,5.0,1.0,66.0,Eddie Jones,1.0,7.0,10.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],jonesed02,1.0,Team.MIAMI_HEAT,6.0,1.0,2007.0
7418,26.0,3.0,36.0,11.0,18.0,2.0,12.0,11.0,6.0,19.0,9.0,8.0,171.0,James Jones,3.0,11.0,55.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],jonesja02,2.0,Team.PHOENIX_SUNS,15.0,4.0,2007.0
7419,25.0,2.0,17.0,2.0,4.0,0.0,5.0,4.0,1.0,8.0,2.0,2.0,77.0,Jason Kapono,0.0,9.0,20.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],kaponja01,2.0,Team.MIAMI_HEAT,5.0,1.0,2007.0
7420,33.0,131.0,148.0,25.0,81.0,5.0,108.0,12.0,12.0,64.0,13.0,34.0,484.0,Jason Kidd*,23.0,31.0,175.0,[<Position.POINT_GUARD: 'POINT GUARD'>],kiddja01,22.0,Team.NEW_JERSEY_NETS,131.0,41.0,2007.0
7421,25.0,44.0,123.0,65.0,9.0,40.0,61.0,17.0,17.0,55.0,51.0,3.0,527.0,Andrei Kirilenko,28.0,52.0,164.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],kirilan01,15.0,Team.UTAH_JAZZ,89.0,35.0,2007.0
7422,22.0,2.0,13.0,2.0,6.0,0.0,8.0,5.0,0.0,3.0,1.0,1.0,66.0,Linas Kleiza,0.0,6.0,8.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],kleizli01,0.0,Team.DENVER_NUGGETS,8.0,0.0,2007.0
7423,24.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,John Lucas III,0.0,0.0,0.0,[<Position.POINT_GUARD: 'POINT GUARD'>],lucasjo02,1.0,Team.HOUSTON_ROCKETS,0.0,2.0,2007.0
7424,28.0,13.0,152.0,33.0,34.0,19.0,87.0,11.0,11.0,76.0,22.0,12.0,455.0,Shawn Marion,27.0,27.0,186.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],mariosh01,16.0,Team.PHOENIX_SUNS,114.0,12.0,2007.0
7425,33.0,5.0,69.0,11.0,45.0,4.0,29.0,19.0,0.0,23.0,7.0,14.0,204.0,Donyell Marshall,12.0,30.0,67.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],marshdo01,3.0,Team.CLEVELAND_CAVALIERS,41.0,5.0,2007.0
7426,35.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,8.0,Darrick Martin,0.0,0.0,2.0,[<Position.POINT_GUARD: 'POINT GUARD'>],martida01,0.0,Team.TORONTO_RAPTORS,1.0,0.0,2007.0
7427,26.0,1.0,16.0,6.0,10.0,0.0,2.0,4.0,0.0,7.0,5.0,5.0,56.0,Roger Mason,0.0,10.0,24.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],masonro01,1.0,Team.WASHINGTON_WIZARDS,2.0,3.0,2007.0
7428,23.0,2.0,33.0,23.0,1.0,9.0,22.0,14.0,0.0,22.0,12.0,0.0,146.0,Jason Maxiell,11.0,21.0,56.0,[<Position.CENTER: 'CENTER'>],maxieja01,4.0,Team.DETROIT_PISTONS,33.0,7.0,2007.0
7429,32.0,18.0,106.0,26.0,2.0,15.0,72.0,16.0,0.0,37.0,19.0,0.0,354.0,Antonio McDyess,41.0,55.0,93.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],mcdyean01,11.0,Team.DETROIT_PISTONS,113.0,17.0,2007.0
7430,27.0,51.0,160.0,57.0,36.0,6.0,36.0,7.0,7.0,63.0,42.0,9.0,280.0,Tracy McGrady*,5.0,12.0,177.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],mcgratr01,5.0,Team.HOUSTON_ROCKETS,41.0,21.0,2007.0
7431,19.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,C.J. Miles,0.0,0.0,1.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],milescj01,0.0,Team.UTAH_JAZZ,0.0,0.0,2007.0
7432,21.0,4.0,34.0,17.0,0.0,4.0,8.0,4.0,0.0,20.0,9.0,0.0,115.0,Darko Miličić,10.0,9.0,49.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],milicda01,1.0,Team.ORLANDO_MAGIC,18.0,2.0,2007.0
7433,21.0,8.0,80.0,24.0,1.0,9.0,37.0,17.0,0.0,42.0,16.0,0.0,263.0,Paul Millsap,38.0,39.0,100.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],millspa01,11.0,Team.UTAH_JAZZ,75.0,13.0,2007.0
7434,26.0,6.0,125.0,75.0,0.0,5.0,49.0,7.0,7.0,55.0,66.0,0.0,260.0,Yao Ming*,23.0,27.0,176.0,[<Position.CENTER: 'CENTER'>],mingya01,1.0,Team.HOUSTON_ROCKETS,72.0,33.0,2007.0
7435,29.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,6.0,Nazr Mohammed,1.0,1.0,5.0,[<Position.CENTER: 'CENTER'>],mohamna01,0.0,Team.DETROIT_PISTONS,3.0,0.0,2007.0
7436,31.0,14.0,100.0,29.0,0.0,7.0,44.0,12.0,12.0,56.0,23.0,0.0,399.0,Mikki Moore,23.0,47.0,135.0,[<Position.CENTER: 'CENTER'>],mooremi01,10.0,Team.NEW_JERSEY_NETS,67.0,20.0,2007.0
7437,36.0,1.0,11.0,13.0,0.0,3.0,7.0,4.0,0.0,10.0,5.0,0.0,55.0,Alonzo Mourning*,1.0,6.0,25.0,[<Position.CENTER: 'CENTER'>],mournal01,0.0,Team.MIAMI_HEAT,8.0,1.0,2007.0
7438,27.0,14.0,31.0,11.0,2.0,1.0,7.0,12.0,0.0,11.0,8.0,0.0,136.0,Ronald Murray,2.0,12.0,30.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],murraro01,4.0,Team.DETROIT_PISTONS,9.0,8.0,2007.0
7439,40.0,1.0,3.0,3.0,0.0,3.0,6.0,7.0,0.0,3.0,3.0,0.0,40.0,Dikembe Mutombo*,5.0,5.0,9.0,[<Position.CENTER: 'CENTER'>],mutomdi01,0.0,Team.HOUSTON_ROCKETS,11.0,0.0,2007.0
7440,26.0,18.0,95.0,22.0,48.0,1.0,30.0,12.0,0.0,40.0,21.0,18.0,281.0,Boštjan Nachbar,5.0,30.0,119.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],nachbbo01,7.0,Team.NEW_JERSEY_NETS,35.0,18.0,2007.0
7441,30.0,2.0,17.0,2.0,3.0,1.0,17.0,5.0,0.0,4.0,1.0,0.0,96.0,Eduardo Nájera,11.0,10.0,9.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],najered01,2.0,Team.DENVER_NUGGETS,28.0,2.0,2007.0
7442,32.0,146.0,160.0,46.0,39.0,1.0,31.0,11.0,11.0,74.0,41.0,19.0,413.0,Steve Nash*,4.0,21.0,208.0,[<Position.POINT_GUARD: 'POINT GUARD'>],nashst01,4.0,Team.PHOENIX_SUNS,35.0,48.0,2007.0
7443,24.0,13.0,50.0,11.0,14.0,0.0,8.0,4.0,4.0,21.0,10.0,5.0,129.0,Jameer Nelson,4.0,19.0,57.0,[<Position.POINT_GUARD: 'POINT GUARD'>],nelsoja01,3.0,Team.ORLANDO_MAGIC,12.0,9.0,2007.0
7444,30.0,3.0,15.0,3.0,0.0,2.0,13.0,5.0,4.0,7.0,3.0,0.0,71.0,Rasho Nesterović,10.0,4.0,17.0,[<Position.CENTER: 'CENTER'>],nestera01,0.0,Team.TORONTO_RAPTORS,23.0,4.0,2007.0
7445,32.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,Ira Newble,0.0,3.0,0.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],newblir01,0.0,Team.CLEVELAND_CAVALIERS,1.0,0.0,2007.0
7446,27.0,8.0,86.0,18.0,39.0,5.0,32.0,10.0,0.0,31.0,13.0,13.0,197.0,Andrés Nocioni,3.0,25.0,88.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],nocioan01,2.0,Team.CHICAGO_BULLS,35.0,13.0,2007.0
7447,28.0,14.0,94.0,50.0,19.0,8.0,43.0,6.0,6.0,36.0,42.0,4.0,239.0,Dirk Nowitzki,25.0,20.0,118.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],nowitdi01,11.0,Team.DALLAS_MAVERICKS,68.0,14.0,2007.0
7448,34.0,5.0,59.0,27.0,0.0,6.0,18.0,4.0,4.0,33.0,9.0,0.0,121.0,Shaquille O'Neal*,16.0,15.0,75.0,[<Position.CENTER: 'CENTER'>],onealsh01,1.0,Team.MIAMI_HEAT,34.0,14.0,2007.0
7449,31.0,14.0,80.0,21.0,1.0,4.0,57.0,20.0,12.0,50.0,12.0,0.0,415.0,Fabricio Oberto,41.0,54.0,112.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],obertfa01,6.0,Team.SAN_ANTONIO_SPURS,98.0,10.0,2007.0
7450,27.0,11.0,85.0,24.0,11.0,6.0,45.0,5.0,5.0,41.0,12.0,3.0,192.0,Lamar Odom,20.0,17.0,97.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],odomla01,2.0,Team.LOS_ANGELES_LAKERS,65.0,10.0,2007.0
7451,27.0,30.0,183.0,42.0,79.0,16.0,95.0,17.0,17.0,71.0,33.0,25.0,585.0,Mehmet Okur,37.0,65.0,200.0,[<Position.CENTER: 'CENTER'>],okurme01,24.0,Team.UTAH_JAZZ,132.0,24.0,2007.0
7452,31.0,6.0,62.0,39.0,20.0,2.0,29.0,6.0,6.0,26.0,31.0,8.0,240.0,Anthony Parker,3.0,18.0,91.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],parkean01,9.0,Team.TORONTO_RAPTORS,32.0,7.0,2007.0
7453,25.0,3.0,13.0,4.0,6.0,1.0,3.0,5.0,0.0,2.0,4.0,1.0,59.0,Smush Parker,4.0,8.0,9.0,[<Position.POINT_GUARD: 'POINT GUARD'>],parkesm01,3.0,Team.LOS_ANGELES_LAKERS,7.0,3.0,2007.0
7454,24.0,115.0,350.0,106.0,21.0,0.0,53.0,20.0,20.0,168.0,72.0,7.0,751.0,Tony Parker,14.0,34.0,415.0,[<Position.POINT_GUARD: 'POINT GUARD'>],parketo01,22.0,Team.SAN_ANTONIO_SPURS,67.0,66.0,2007.0
7455,23.0,32.0,189.0,36.0,58.0,5.0,38.0,20.0,20.0,72.0,19.0,20.0,616.0,Sasha Pavlović,13.0,64.0,183.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],pavloal01,19.0,Team.CLEVELAND_CAVALIERS,51.0,36.0,2007.0
7456,38.0,3.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,32.0,Gary Payton*,0.0,3.0,0.0,[<Position.POINT_GUARD: 'POINT GUARD'>],paytoga01,0.0,Team.MIAMI_HEAT,4.0,4.0,2007.0
7457,29.0,2.0,29.0,6.0,12.0,2.0,22.0,6.0,2.0,15.0,5.0,6.0,183.0,Morris Peterson,5.0,20.0,41.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],petermo01,2.0,Team.TORONTO_RAPTORS,27.0,6.0,2007.0
7458,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,Eric Piatkowski,0.0,0.0,2.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],piatker01,0.0,Team.PHOENIX_SUNS,0.0,0.0,2007.0
7459,24.0,6.0,49.0,36.0,27.0,9.0,29.0,11.0,0.0,17.0,25.0,7.0,209.0,Mickaël Piétrus,13.0,32.0,66.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],pietrmi01,5.0,Team.GOLDEN_STATE_WARRIORS,42.0,7.0,2007.0
7460,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,Scot Pollard,0.0,1.0,0.0,[<Position.CENTER: 'CENTER'>],pollasc01,0.0,Team.CLEVELAND_CAVALIERS,0.0,0.0,2007.0
